Model;Param Combo;lb;ub;k_C;k_N;k_O;k_d;YX_CO2;YX_O2;YX_C;YX_N;Xmax;mu_max;pH_LL;pH_UL;I_val;t_lag;t_value_k_C;t_value_k_N;t_value_k_O;t_value_k_d;t_value_YX_CO2;t_value_YX_O2;t_value_YX_C;t_value_YX_N;t_value_Xmax;t_value_mu_max;t_value_pH_LL;t_value_pH_UL;t_value_I_val;t_value_t_lag;RMSE_X;NMRSE_X;MAPE_X;RMSE_C;NMRSE_C;MAPE_C;RMSE_N;NMRSE_N;MAPE_N;RMSE_pH;NMRSE_pH;MAPE_pH;RMSE;NMRSE;MAPE;AIC;BIC
Model_iteration_24;['YX_C', 'YX_N', 'pH_UL'];[0.35, 10.0, 5.5];[0.8, 15.0, 21.0];;;;;;;0.710094203;12.25738876;;;;17.29548973;;;;;;;;;711.6668804;1162.269119;;;;5051.169718;;;0.576540117;0.587711933;90.75608323;0.72514766;0.271709609;10.64066484;0.030860989;0.243286495;2.749190306;0.30889815;0.386122688;3.278258823;0.488520241;0.07018647;26.8560493;-51.30994988;-46.24331151
Model_iteration_34;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;10.42595119;1.191681348;0.101144808;;10.1994098;;;;;;;;;;1077.84831;41910.22724;167.7082565;;1355.485584;;;0.389188534;0.396729974;58.98598443;0.835249487;0.312964274;11.35455779;0.025876838;0.203994929;2.206764294;0.245946782;0.307433478;2.10234486;0.477040054;0.068537093;18.66241284;-51.21238575;-44.45686794
Model_iteration_17;['YX_N', 'pH_UL'];[10.0, 5.5];[15.0, 21.0];;;;;;;;10.19175955;;;;8.181314676;;;;;;;;;;1382.575204;;;;576436.694;;;0.433059096;0.441450631;48.55736514;0.882721789;0.330751935;16.17865291;0.041485535;0.327042999;3.752078173;0.194765021;0.243456276;2.341551323;0.501595554;0.07206502;17.70741189;-51.19689222;-47.81913331
Model_iteration_42;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;12.62344597;1.189016288;0.087443098;;12.20187095;;;;;;;;;;888.0761029;51926.08164;0.715315829;;4.225440075;;;0.388638786;0.396169574;58.91716601;0.836482592;0.313426313;11.35376687;0.020232881;0.159501908;1.66785363;0.246240241;0.307800301;2.102486642;0.477437655;0.068594217;18.51031829;-51.14573541;-44.39021759
Model_iteration_49;['YX_C', 'mu_max', 'pH_UL'];[0.35, 0.08, 5.5];[0.8, 0.16, 21.0];;;;;;;0.703105861;;;0.154847783;;11.19150377;;;;;;;;;717.0681018;;;18.98521047;;128.3565743;;;0.57646676;0.587637155;90.74448784;0.728909335;0.273119091;10.62400738;0.028614047;0.225573172;2.321819884;0.308472218;0.385590273;3.270339975;0.489795012;0.070369618;26.74016377;-51.1014654;-46.03482704
Model_iteration_18;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;12.87648211;1.189121041;0.150685221;;19.26080766;;;;;;;;;;873.5815481;80094.43054;4.563826553;;485.3822135;;;0.388772488;0.396305866;58.93742067;0.83839626;0.314143356;11.38844733;0.020288355;0.159939225;1.655912716;0.246620668;0.308275835;2.107630313;0.478352826;0.068725701;18.52235276;-50.99253506;-44.23701724
Model_iteration_16;['YX_C', 'Xmax', 'pH_UL'];[0.35, 1.15, 5.5];[0.8, 1.2, 21.0];;;;;;;0.451766243;;1.155792544;;;15.3564244;;;;;;;;;851.8524033;;24399.16319;;;63.44397407;;;0.369256442;0.376411651;55.88287426;0.878257152;0.329079055;12.08660664;0.039180989;0.308875565;3.389037859;0.239140729;0.298925912;2.001517622;0.491530616;0.070618975;18.34000909;-50.81848412;-45.75184575
Model_iteration_43;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;11.35215979;1.191109511;0.094254233;;17.20766559;;;;;;;;;;990.9080541;65696.01423;5.466139805;;302.0314412;;;0.389976898;0.397533615;59.11811674;0.84036953;0.314882732;11.42465248;0.022086162;0.17411188;1.774684041;0.247012878;0.308766097;2.113011702;0.479532608;0.068895202;18.60761624;-50.79547064;-44.03995282
Model_iteration_27;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;11.77330524;1.191028752;0.122055273;;18.92041453;;;;;;;;;;957.6291462;37258.90969;6.660909162;;525.4694527;;;0.389934829;0.39749073;59.11183322;0.840504727;0.314933389;11.42706374;0.021045229;0.16590589;1.718764057;0.247039566;0.308799458;2.113366818;0.479575024;0.068901296;18.59275696;-50.78839467;-44.03287685
Model_iteration_1;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;13.22115433;1.192531762;0.149099903;;11.32904986;;;;;;;;;;851.2681511;59628.35931;0.691766263;;4.568014898;;;0.390796424;0.398369021;59.24050392;0.840574679;0.3149596;11.42879145;0.02050018;0.161609109;1.640021711;0.247054189;0.308817736;2.113636963;0.479776945;0.068930306;18.60573851;-50.75471855;-43.99920073
Model_iteration_7;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;11.45751278;1.199798106;0.104612005;;10.01629626;;;;;;;;;;983.1854258;11006.06626;41.23606049;;337.9844926;;;0.39231743;0.3999195;59.52724235;0.840352103;0.314876202;11.49091698;0.021762239;0.171558303;1.753674823;0.24685674;0.308570925;2.122027008;0.479978246;0.068959228;18.72346529;-50.72115971;-43.9656419
Model_iteration_46;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.786703724;14.14463497;;0.148845802;;18.36785777;;;;;;;;;643.0460964;1009.719858;;8.642708885;;341.0082054;;;0.576542278;0.587714136;90.75642311;0.702331339;0.263160434;11.31252195;0.022548072;0.17775326;1.809364863;0.308914659;0.386143323;3.278565618;0.48000182;0.068962615;26.78921888;-50.71723067;-43.96171285
Model_iteration_21;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.788907453;10.34188075;;0.081678475;;10.86430083;;;;;;;;;632.3839737;1373.357574;;38.49130237;;283.0257308;;;0.576340385;0.587508331;90.72409803;0.702052039;0.263055782;11.40392349;0.046233087;0.364469384;4.150522869;0.308052595;0.385065744;3.262632042;0.480124777;0.06898028;27.38529411;-50.69674059;-43.94122277
Model_iteration_29;['YX_C', 'mu_max', 'pH_UL'];[0.35, 0.08, 5.5];[0.8, 0.16, 21.0];;;;;;;0.694953578;;;0.087090044;;18.86855707;;;;;;;;;727.0323146;;;17.80700748;;769.2596221;;;0.576534982;0.587706698;90.75527087;0.735440598;0.275566327;10.60227966;0.02856301;0.225170833;2.3176368;0.308876293;0.386095366;3.277852859;0.492312367;0.07073129;26.73826005;-50.6913497;-45.62471133
Model_iteration_33;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.780552961;12.16522424;;0.138007979;;14.01588871;;;;;;;;;647.0235555;1169.763761;;15.03062638;;292.2416575;;;0.576522112;0.58769358;90.7532386;0.702603998;0.263262599;11.18512653;0.031408547;0.247603054;2.804512713;0.308777822;0.385972277;3.276019337;0.480197971;0.068990796;27.0047243;-50.68454567;-43.92902785
Model_iteration_32;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.776326982;13.34414935;;0.121176566;;17.53767195;;;;;;;;;650.5903334;1065.829326;;5.980679557;;707.3882239;;;0.576537359;0.587709121;90.75564632;0.702990393;0.263407379;11.08594738;0.025268246;0.199197212;2.121847285;0.308883589;0.386104486;3.277987492;0.480270334;0.069001193;26.81035712;-50.67249104;-43.91697323
Model_iteration_5;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.788333289;10.24865693;;0.087947563;;13.5077205;;;;;;;;;640.3528345;1387.635376;;21.85019593;;330.7083766;;;0.576494769;0.587665707;90.748918;0.702217973;0.263117956;11.3616567;0.047412382;0.373766123;4.279552246;0.308645733;0.385807166;3.273566657;0.480355707;0.069013458;27.4159234;-50.65827141;-43.90275359
Model_iteration_38;['YX_C', 'pH_UL'];[0.35, 5.5];[0.8, 21.0];;;;;;;0.513624025;;;;;8.87324297;;;;;;;;;522.3600338;;;;;2174930.584;;;0.469711524;0.478813286;65.59022997;0.860547609;0.322443368;14.78406808;0.029111156;0.22949203;2.400631348;0.243272418;0.304090522;2.841220895;0.505272212;0.072593252;21.40403757;-50.61263694;-47.23487803
Model_iteration_32;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;10.38609784;1.192850118;0.081316888;;18.78546048;;;;;;;;;;1082.208883;28080.07916;5.016509685;;363.3695166;;;0.391045792;0.398623221;59.2778469;0.842444349;0.315660157;11.46242147;0.026446594;0.208486482;2.27045188;0.247423514;0.309279392;2.118611904;0.480766864;0.06907253;18.78233304;-50.58982536;-43.83430755
Model_iteration_7;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.764184955;12.42536863;;0.089794376;;20.43692249;;;;;;;;;661.1592741;1350.389657;;5.023241402;;2920.380309;;;0.576538818;0.587710609;90.75587665;0.70462948;0.264021537;10.8896801;0.029851284;0.235326684;2.645198872;0.308901796;0.386127244;3.278328641;0.480939479;0.06909733;26.89227107;-50.56110718;-43.80558936
Model_iteration_19;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;10.10800526;1.193176407;0.155273893;;17.67780803;;;;;;;;;;1114.614953;20077.14258;10.15894225;;196.7629023;;;0.391252367;0.398833799;59.31149283;0.842980232;0.31586095;11.47210491;0.028217262;0.222445192;2.472562946;0.247529186;0.309411482;2.120044474;0.481082373;0.069117859;18.84405129;-50.53734164;-43.78182382
Model_iteration_10;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;10.9287868;1.195143594;0.104586475;;13.16189952;;;;;;;;;;1032.267421;29717.9954;0.331704415;;1.805162023;;;0.392429125;0.400033359;59.51869903;0.844246543;0.316335431;11.49528879;0.023781307;0.187475222;1.93135931;0.247779387;0.309724234;2.123485635;0.481848788;0.069227972;18.76720819;-50.40999454;-43.65447672
Model_iteration_37;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;11.71769096;1.19486164;0.158381792;;13.56712511;;;;;;;;;;963.4412649;139392.8261;9.91532898;;41.8756165;;;0.392274392;0.399875628;59.49143589;0.844394354;0.316390815;11.4978283;0.021242973;0.167464769;1.724678652;0.247808355;0.309760444;2.123859163;0.481856117;0.069229024;18.7094505;-50.40877783;-43.65326001
Model_iteration_38;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.747733972;13.10223076;;0.133736292;;16.31946505;;;;;;;;;676.0767978;1110.117493;;11.73453027;;1090.525522;;;0.576535222;0.587706944;90.75530887;0.708405804;0.265436509;10.72952765;0.026317124;0.207465833;2.251998993;0.308865669;0.386082086;3.277654105;0.482266067;0.069287923;26.7536224;-50.34074484;-43.58522702
Model_iteration_29;['YX_C', 'pH_UL'];[0.35, 5.5];[0.8, 21.0];;;;;;;0.654755983;;;;;19.17057226;;;;;;;;;771.9142971;;;;;918.2262128;;;0.576543667;0.587715552;90.7566428;0.774889226;0.290347552;10.49151371;0.028556814;0.225121988;2.317128314;0.308925257;0.386156572;3.27876366;0.507224363;0.07287372;26.71101212;-50.30414738;-46.92638847
Model_iteration_46;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;14.99391164;1.197461669;0.140393288;;10.40636082;;;;;;;;;;754.9841631;49714.83372;5.547988688;;43.03788805;;;0.393776896;0.401407246;59.75519893;0.845079432;0.316647511;11.510927;0.023407499;0.184528382;1.824769385;0.247943818;0.309929773;2.125813812;0.482504802;0.069322222;18.80417728;-50.30115241;-43.54563459
Model_iteration_33;['YX_C', 'mu_max', 'pH_UL'];[0.35, 0.08, 5.5];[0.8, 0.16, 21.0];;;;;;;0.68498234;;;0.08051377;;18.47389792;;;;;;;;;737.5744181;;;17.99835802;;1268.756047;;;0.576532151;0.587703813;90.75482519;0.743479252;0.278578375;10.57607693;0.02856501;0.225186594;2.317800955;0.308860344;0.38607543;3.277557149;0.495318431;0.071163176;26.73156506;-50.20435429;-45.13771593
Model_iteration_36;['YX_C', 'YX_N', 'pH_UL'];[0.35, 10.0, 5.5];[0.8, 15.0, 21.0];;;;;;;0.68035772;10.11347705;;;;9.659197287;;;;;;;;;730.4067509;1403.478592;;;;97467.90566;;;0.575652922;0.586807547;90.59463726;0.744236127;0.278861972;10.55787079;0.048532634;0.382597407;4.406083394;0.307574983;0.384468728;3.257115687;0.495535439;0.071194354;27.20392678;-50.16931247;-45.10267411
Model_iteration_11;['YX_C', 'mu_max', 'pH_UL'];[0.35, 0.08, 5.5];[0.8, 0.16, 21.0];;;;;;;0.684082538;;;0.093427568;;17.41750321;;;;;;;;;738.493101;;;16.20337578;;1713.12502;;;0.576531853;0.587703509;90.75477756;0.744245197;0.278865371;10.57368655;0.028565863;0.225193318;2.317870991;0.308853632;0.38606704;3.277430902;0.495604799;0.071204319;26.7309415;-50.15811572;-45.09147736
Model_iteration_2;['mu_max', 'pH_UL'];[0.08, 5.5];[0.16, 21.0];;;;;;;;;;0.127622984;;8.450510362;;;;;;;;;;;;15.51128707;;140.7283962;;;0.437949552;0.446435851;50.24989906;0.895207718;0.335430357;16.41340193;0.030857364;0.243257919;2.597311977;0.199150833;0.248938541;2.404351206;0.508382213;0.07304007;17.91624104;-50.1217381;-46.74397919
Model_iteration_39;['YX_N', 'Xmax', 'mu_max', 'pH_UL'];[10.0, 1.15, 0.08, 5.5];[15.0, 1.2, 0.16, 21.0];;;;;;;;14.28776571;1.19746066;0.124983006;;20.76011471;;;;;;;;;;793.9922064;264341.5869;3.953192761;;186.0542639;;;0.393899906;0.40153264;59.77612916;0.848050549;0.317760775;11.56345992;0.021898098;0.172629319;1.65365236;0.248525883;0.310657354;2.133551707;0.483888291;0.06952099;18.78169829;-50.07209628;-43.31657846
Model_iteration_4;['YX_C', 'YX_N', 'mu_max'];[0.35, 10.0, 0.08];[0.8, 15.0, 0.16];;;;;;;0.415214835;11.15195697;;0.147058328;;;;;;;;;;;246.5474376;962.5345188;;23112.43767;;;;;0.301193851;0.307030188;26.64474334;0.938194898;0.351537463;19.80743297;0.032727536;0.25800105;2.973539478;0.112633853;0.140792316;1.4629912;0.496156447;0.071283575;12.72217675;-50.0691188;-45.00248043
Model_iteration_34;['YX_C', 'mu_max'];[0.35, 0.08];[0.8, 0.16];;;;;;;0.415123184;;;0.159684582;;;;;;;;;;;257.8048832;;;25143.81445;;;;;0.309340189;0.31533438;28.5028139;0.961661474;0.360330285;20.43308582;0.03559451;0.28060227;3.097615871;0.117509351;0.146886688;1.566133326;0.508812235;0.073101852;13.39991223;-50.05409771;-46.6763388
Model_iteration_40;['YX_C', 'YX_N'];[0.35, 10.0];[0.8, 15.0];;;;;;;0.411633494;12.92004633;;;;;;;;;;;;;252.0738073;852.4499885;;;;;;;0.303221485;0.309097112;27.09450994;0.965752022;0.361862994;20.46384548;0.026308622;0.207398807;2.218104822;0.113743908;0.142179885;1.488548584;0.509472781;0.073196754;12.81625221;-49.95030813;-46.57254922
Model_iteration_32;['YX_C', 'mu_max', 'pH_UL'];[0.35, 0.08, 5.5];[0.8, 0.16, 21.0];;;;;;;0.679946441;;;0.133424985;;16.31573363;;;;;;;;;742.9725335;;;13.44362716;;708.3049693;;;0.576535161;0.587706881;90.7552989;0.747968922;0.280260634;10.56252499;0.028564405;0.225181828;2.317751558;0.308865197;0.386081497;3.277646564;0.497007026;0.071405779;26.7283055;-49.93208932;-44.86545096
Model_iteration_19;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.729738255;10.2621283;;0.097702594;;18.85769513;;;;;;;;;691.719292;1381.524084;;4.300198229;;634.85678;;;0.576536992;0.587708748;90.75558867;0.714920555;0.267877557;10.68817236;0.047354304;0.373308277;4.273032953;0.308887155;0.386108944;3.278054705;0.485067008;0.069690338;27.24871217;-49.87745899;-43.12194117
Model_iteration_27;['YX_C', 'mu_max', 'pH_UL'];[0.35, 0.08, 5.5];[0.8, 0.16, 21.0];;;;;;;0.67880958;;;0.125345469;;20.78698493;;;;;;;;;747.7309483;;;2.657004336;;573.0840092;;;0.576543784;0.587715671;90.75666104;0.74916155;0.280707507;10.55929523;0.028556234;0.225117413;2.317080625;0.308929751;0.386162188;3.278848415;0.497468294;0.07147205;26.72797133;-49.85787645;-44.79123809
Model_iteration_44;['YX_C', 'YX_N', 'pH_UL'];[0.35, 10.0, 5.5];[0.8, 15.0, 21.0];;;;;;;0.677348604;13.31065124;;;;11.29622322;;;;;;;;;744.4995663;1068.797617;;;;7034.297311;;;0.57646836;0.587638786;90.74474626;0.749532803;0.280846613;10.55626973;0.025334726;0.199721293;2.130524284;0.308483426;0.385604282;3.270548447;0.497473382;0.071472781;26.67552218;-49.85705813;-44.79041977
Model_iteration_28;['YX_C'];[0.35];[0.8];;;;;;;0.406785878;;;;;;;;;;;;;;255.2991658;;;;;;;;0.303340845;0.309218785;27.10990676;0.996165815;0.373258908;21.16254323;0.036067574;0.284331572;3.139372707;0.113797159;0.142246449;1.489455792;0.524073626;0.07529448;13.22531962;-49.68984771;-48.00096825
Model_iteration_33;['YX_C', 'pH_UL'];[0.35, 5.5];[0.8, 21.0];;;;;;;0.644413983;;;;;10.55903977;;;;;;;;;777.5265754;;;;;29479.17633;;;0.576423553;0.58759311;90.73765475;0.786218184;0.294592463;10.4931225;0.028638038;0.225762297;2.323781337;0.308281592;0.38535199;3.266802944;0.511434459;0.073478591;26.70534038;-49.64286694;-46.26510803
Model_iteration_8;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.718078842;12.33313233;;0.09872792;;19.78278069;;;;;;;;;703.2802352;1152.950103;;5.098246075;;2334.585035;;;0.576539129;0.587710926;90.75592631;0.720584446;0.269999792;10.66027058;0.030399366;0.239647377;2.701991658;0.308901484;0.386126855;3.278321626;0.486822236;0.069942515;26.84912754;-49.58849925;-42.83298143
Model_iteration_44;['YX_C', 'YX_N', 'mu_max'];[0.35, 10.0, 0.08];[0.8, 15.0, 0.16];;;;;;;0.391160666;14.15731532;;0.095211734;;;;;;;;;;;164.5931346;388.1586664;;16523.802;;;;;0.272168471;0.277442373;22.28984974;0.954644498;0.357701055;18.8742269;0.03026479;0.238586474;2.571230202;0.108741511;0.135926888;1.440105856;0.499540406;0.071769754;11.29385317;-49.52534337;-44.45870501
Model_iteration_9;['YX_N', 'pH_UL'];[10.0, 5.5];[15.0, 21.0];;;;;;;;13.38507427;;;;8.418227957;;;;;;;;;;1054.907302;;;;989101.1248;;;0.440442225;0.448976825;52.02518755;0.902621838;0.338208395;16.61513155;0.021637134;0.170572058;1.847312552;0.203587271;0.254484088;2.468806978;0.51250158;0.073631906;18.23910966;-49.47611882;-46.09835991
Model_iteration_25;['YX_C', 'YX_N', 'mu_max'];[0.35, 10.0, 0.08];[0.8, 15.0, 0.16];;;;;;;0.385436219;14.3174068;;0.086240752;;;;;;;;;;;143.2437186;327.7610674;;15221.33299;;;;;0.267683874;0.272870876;22.66966557;0.95710956;0.358624702;19.53074592;0.031380952;0.24738552;2.630001377;0.114426776;0.143033471;1.520655217;0.500447704;0.071900107;11.58776702;-49.3801739;-44.31353554
Model_iteration_17;['YX_C', 'mu_max', 'pH_UL'];[0.35, 0.08, 5.5];[0.8, 0.16, 21.0];;;;;;;0.669097689;;;0.108280759;;12.81154199;;;;;;;;;755.0239081;;;28.6332725;;575.8281567;;;0.576493293;0.587664202;90.74868474;0.757999207;0.284018937;10.53317828;0.028594726;0.225420855;2.320237575;0.308625161;0.385781451;3.27318237;0.500743064;0.071942542;26.71882074;-49.33297254;-44.26633417
Model_iteration_30;['YX_C', 'YX_N'];[0.35, 10.0];[0.8, 15.0];;;;;;;0.409939238;12.02412683;;;;;;;;;;;;;253.0996745;915.3617922;;;;;;;0.303194917;0.309070029;27.0911711;0.976097417;0.365739368;20.70186414;0.02872447;0.226443667;2.573904572;0.113732179;0.142165223;1.488351541;0.514405829;0.073905493;12.96382284;-49.17942191;-45.801663
Model_iteration_22;['YX_C', 'pH_UL'];[0.35, 5.5];[0.8, 21.0];;;;;;;0.639511092;;;;;14.60989629;;;;;;;;;790.0056265;;;;;1506.257775;;;0.576529273;0.587700879;90.75436991;0.794561771;0.297718768;10.57332071;0.028570039;0.225226239;2.318213971;0.308820783;0.386025978;3.27681777;0.514757451;0.073956011;26.73068059;-49.12475667;-45.74699776
Model_iteration_25;['YX_C', 'YX_N', 'Xmax', 'pH_UL'];[0.35, 10.0, 1.15, 5.5];[0.8, 15.0, 1.2, 21.0];;;;;;;0.46415368;11.27474785;1.175980946;;;10.58728832;;;;;;;;;841.0227026;982.2928293;323791.3201;;;25452.79957;;;0.380789765;0.388168459;57.71845828;0.868686829;0.325493098;11.92521042;0.021732993;0.171327747;1.74655263;0.243175324;0.303969155;2.059800457;0.489699962;0.070355962;18.36250545;-49.1169918;-42.36147398
Model_iteration_45;['YX_C', 'pH_UL'];[0.35, 5.5];[0.8, 21.0];;;;;;;0.63851211;;;;;16.00389826;;;;;;;;;791.3725019;;;;;2070.11333;;;0.576536231;0.587707972;90.75546936;0.796125805;0.298304804;10.5879213;0.028563903;0.225177869;2.317710349;0.308869275;0.386086594;3.277721466;0.515370364;0.074044069;26.73470562;-49.02955865;-45.65179974
Model_iteration_14;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.695046608;12.85674423;;0.140470211;;11.00520681;;;;;;;;;723.5085415;1106.109091;;353.8151497;;2600.434526;;;0.576446815;0.587616823;90.74133372;0.734455801;0.275197328;10.60352253;0.027395481;0.21596685;2.378245345;0.308387825;0.385484781;3.26877464;0.491825634;0.070661361;26.74796906;-48.77048223;-42.01496442
Model_iteration_34;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.692229875;12.10091447;;0.080082847;;14.63049497;;;;;;;;;729.3253991;1175.719976;;7.014250021;;36.30344162;;;0.576507052;0.587678228;90.75085907;0.737230515;0.276237001;10.59552778;0.031805214;0.250730107;2.844154499;0.308715117;0.385893896;3.274855892;0.492997416;0.070829712;26.86634931;-48.58010772;-41.82458991
Model_iteration_34;['YX_C', 'Xmax', 'mu_max', 'pH_UL'];[0.35, 1.15, 0.08, 5.5];[0.8, 1.2, 0.16, 21.0];;;;;;;0.47167681;;1.190827052;0.155763602;;5.680105158;;;;;;;;;846.6709202;;17369.98836;0.784607271;;122.0900121;;;0.389739674;0.397291794;59.08283987;0.870722491;0.326255851;11.95943873;0.037792618;0.297930616;3.225714983;0.247031267;0.308789084;2.113289056;0.493078949;0.070841426;19.09532066;-48.56687827;-41.81136045
Model_iteration_43;['YX_C', 'pH_UL'];[0.35, 5.5];[0.8, 21.0];;;;;;;0.591761946;;;;;9.27769449;;;;;;;;;767.6483338;;;;;1503817.849;;;0.552653662;0.563362622;86.0812702;0.826251866;0.309592906;11.65800936;0.028561606;0.225159762;2.275991882;0.297316524;0.371645655;3.193917898;0.518972807;0.074561638;25.80229733;-48.47230339;-45.09454448
Model_iteration_50;['YX_C', 'mu_max', 'pH_UL'];[0.35, 0.08, 5.5];[0.8, 0.16, 21.0];;;;;;;0.655923885;;;0.154819232;;20.23112018;;;;;;;;;771.1460505;;;10.84602968;;2369.2821;;;0.576545302;0.587717218;90.75690007;0.773513065;0.289831911;10.49489103;0.02855524;0.225109578;2.316999045;0.308937736;0.38617217;3.278996208;0.506701311;0.072798572;26.71194659;-48.38668638;-43.32004802
Model_iteration_38;['YX_C', 'YX_N', 'pH_UL'];[0.35, 10.0, 5.5];[0.8, 15.0, 21.0];;;;;;;0.65549393;11.60560962;;;;14.79664659;;;;;;;;;770.7603846;1230.679482;;;;665.7281128;;;0.576530327;0.587701953;90.75453675;0.773733689;0.289914578;10.49389048;0.035290035;0.278202;3.179751158;0.30882868;0.38603585;3.27696555;0.506870689;0.072822907;26.92628598;-48.35994882;-43.29331045
Model_iteration_26;['YX_C', 'YX_N', 'mu_max', 'pH_UL'];[0.35, 10.0, 0.08, 5.5];[0.8, 15.0, 0.16, 21.0];;;;;;;0.687511671;11.98278152;;0.146476977;;16.15965325;;;;;;;;;734.8685109;1188.293145;;13.50467804;;550.4250221;;;0.576536306;0.587708049;90.75547975;0.741354901;0.27778239;10.58278369;0.032624632;0.257189826;2.924935656;0.308870977;0.386088722;3.277752745;0.494587416;0.07105815;26.88523796;-48.32250936;-41.56699154
Model_iteration_25;['YX_C', 'YX_N', 'pH_UL'];[0.35, 10.0, 5.5];[0.8, 15.0, 21.0];;;;;;;0.651212242;14.39952453;;;;15.14304606;;;;;;;;;776.0668906;989.1574647;;;;602.2789634;;;0.576532352;0.587704018;90.75485577;0.77903743;0.291901866;10.48129681;0.021909588;0.172719893;1.761749627;0.308842199;0.386052748;3.277217172;0.508712199;0.07308748;26.56877985;-48.06982782;-43.00318946
